sentiment_coeff,tfidf_scores,text,sentiment_rate,normalized_sentiment_rate,pred
"[77.90702558517354, 105.41216302152692, 105.41215601708085, 36.77656710630459, 27.553923114170907, 40.9019264850866, 33.09982758462827, 105.41216302152692, 105.41215601708085, 36.77656710630459, 0, 0]","[6.371219254531703, 2.0069848732229985, 2.039907427331142, 14.128732870183297, 6.658901326983484, 7.352048507543429, 7.352048507543429, 2.0069848732229985, 2.039907427331142, 14.128732870183297, 7.757513615651594, 7.757513615651594]",panda_news climate change driving ideas daily telegraph climate change driving ideasdaily te,3116.3019805349504,2.888347337222788,Negative
"[37.56594368374581, 85.27561387332176, 38.66593681051309, 105.41216302152692, 105.41215601708085, 53.40257471877855, 52.37241041197211]","[6.841222883777439, 6.841222883777439, 6.841222883777439, 1.0034924366114992, 1.019953713665571, 6.658901326983484, 6.841222883777439]",us_chief scientist_john marburger_says climate change almost_certainly human_activities,2032.098402931302,2.2082815009027152,Negative
"[27.7185848178355, 0, 0, 41.79306193762194, 0, 54.0872700696051, 105.41216302152692, 105.41215601708085]","[7.064366435091649, 7.757513615651594, 7.757513615651594, 5.885711438750003, 7.757513615651594, 7.064366435091649, 1.0034924366114992, 1.019953713665571]",nation cardinal rosales calls prayer vs climate change,1037.184266481539,1.5842223959080284,Very Negative
"[37.56594368374581, 85.27561387332176, 38.66593681051309, 105.41216302152692, 105.41215601708085, 53.40257471877855, 52.37241041197211]","[6.841222883777439, 6.841222883777439, 6.841222883777439, 1.0034924366114992, 1.019953713665571, 6.658901326983484, 6.841222883777439]",us_chief scientist_john marburger_says climate change almost_certainly human_activities,2032.098402931302,2.2082815009027152,Negative
"[37.56594368374581, 85.27561387332176, 38.66593681051309, 105.41216302152692, 105.41215601708085, 53.40257471877855, 52.37241041197211]","[6.841222883777439, 6.841222883777439, 6.841222883777439, 1.0034924366114992, 1.019953713665571, 6.658901326983484, 6.841222883777439]",us_chief scientist_john marburger_says climate change almost_certainly human_activities,2032.098402931302,2.2082815009027152,Negative
"[37.56594368374581, 85.27561387332176, 38.66593681051309, 105.41216302152692, 105.41215601708085, 53.40257471877855, 52.37241041197211]","[6.841222883777439, 6.841222883777439, 6.841222883777439, 1.0034924366114992, 1.019953713665571, 6.658901326983484, 6.841222883777439]",us_chief scientist_john marburger_says climate change almost_certainly human_activities,2032.098402931302,2.2082815009027152,Negative
"[33.30851994172004, 105.41216302152692, 105.41215601708085, 56.67452832911932, 36.548064582682485, 89.58169778116708]","[7.064366435091649, 1.0034924366114992, 1.019953713665571, 7.064366435091649, 7.352048507543429, 6.841222883777439]",science_study climate change didnt kill neanderthals,1730.5205587426926,2.019117036718751,Negative
"[39.70691532971629, 89.69396437830804, 28.57948620383462, 105.41216302152692, 105.41215601708085, 0, 43.712412791098295, 0, 35.638698497308155, 0, 0, 0, 40.39309963644173]","[7.352048507543429, 7.352048507543429, 7.064366435091649, 1.0034924366114992, 1.019953713665571, 7.757513615651594, 7.352048507543429, 7.757513615651594, 5.965754146423539, 7.757513615651594, 7.757513615651594, 7.757513615651594, 6.841222883777439]",eating_less meat_could slow climate change idiotic reason given article fewer cows farting come,2176.879026051696,2.299095032216579,Negative
"[9.607711252281836, 0, 39.70691532971629, 89.69396437830804, 28.57948620383462, 105.41216302152692, 105.41215601708085, 32.109806389886295]","[5.31516658028239, 7.757513615651594, 7.352048507543429, 7.352048507543429, 7.064366435091649, 1.0034924366114992, 1.019953713665571, 7.352048507543429]",news column eating_less meat_could slow climate change experts_say,1653.6927758242014,1.9709268706628884,Very Negative
"[0, 105.41216302152692, 105.41215601708085, 27.690835844720542, 0, 0, 0, 65.66978297785585, 68.11644437615529, 41.50756812332388]","[7.757513615651594, 1.0034924366114992, 1.019953713665571, 7.352048507543429, 7.757513615651594, 7.757513615651594, 7.757513615651594, 7.064366435091649, 7.352048507543429, 7.064366435091649]",bahamas climate change larry smith bahama pundit blogs economics pollution,1674.815681594969,1.9841761965969136,Very Negative
"[18.90798429328025, 0, 68.86546890339272, 105.41216302152692, 105.41215601708085, 42.2445244089829, 52.41735345551062, 72.11985950849173]","[4.666471162293279, 7.757513615651594, 6.371219254531703, 1.0034924366114992, 1.019953713665571, 6.658901326983484, 7.064366435091649, 7.352048507543429]",world briefing africa climate change brings grim forecast,1922.1126106812687,2.1392929997255052,Negative
"[105.41216302152692, 105.41215601708085, 50.18740275331984, 0, 92.03950625488956, 43.43912841640488, 15.024407364667567, 39.85498149936437, 0, 38.23949685474452, 19.55275214512069]","[1.0034924366114992, 1.019953713665571, 7.064366435091649, 7.757513615651594, 5.965754146423539, 6.841222883777439, 5.192564258190058, 5.560289038315375, 7.757513615651594, 7.352048507543429, 7.352048507543429]",climate change seen threat_global security seems today day apocalyptic reports thi,2138.6116926800696,2.2750918776331623,Negative
"[32.109806389886295, 105.41216302152692, 105.41215601708085, 69.43793496041042, 0, 37.70147556971098, 0, 89.7384456747151, 36.06947341447501, 0, 49.60519797313739, 105.41216302152692, 105.41215601708085]","[7.352048507543429, 2.0069848732229985, 2.039907427331142, 7.064366435091649, 7.757513615651594, 7.064366435091649, 7.757513615651594, 7.064366435091649, 6.25343621887532, 7.757513615651594, 6.841222883777439, 2.0069848732229985, 2.039907427331142]",experts_say climate change hitting harder europe mediterranean sea risk rome ap climate change,3044.9918535628026,2.8436181164941576,Negative
"[85.60225115891875, 87.38574153720052, 90.45803112256294, 69.91338524050741, 76.19829839596929, 43.18644177179375, 105.41216302152692, 105.41215601708085, 38.40882320919752, 0, 89.2087742149802]","[5.506221817045099, 6.25343621887532, 6.371219254531703, 7.064366435091649, 5.811603466596281, 4.579459785303648, 1.0034924366114992, 1.019953713665571, 5.454928522657548, 7.757513615651594, 7.064366435091649]",global_warming impact like nuclear war report climate change could global_security implications,3781.6494180438485,3.3056859910326155,Neutral
"[91.962994937092, 86.83094763477786, 105.41216302152692, 105.41215601708085, 0, 24.997752906374537, 71.82310634638948, 0, 88.0691695546904, 27.464076838556025, 18.150102100374543, 55.94036998899077, 62.16017938500076, 88.44981220825105]","[7.352048507543429, 5.272606965863594, 1.0034924366114992, 1.019953713665571, 7.757513615651594, 6.658901326983484, 6.052765523413169, 7.757513615651594, 7.352048507543429, 7.064366435091649, 6.371219254531703, 6.504750647156226, 7.064366435091649, 6.052765523413169]",went conference climate change strangely best talk bps chief_scientist theres hope yet bp listening,4243.93348498898,3.595653306303193,Neutral
"[33.250201706369445, 22.673984010660345, 105.41216302152692, 105.41215601708085, 0, 81.16780620110372, 79.78841107135656, 35.638698497308155, 28.40852310248546, 0]","[6.371219254531703, 4.666471162293279, 1.0034924366114992, 1.019953713665571, 7.757513615651594, 7.064366435091649, 7.352048507543429, 5.965754146423539, 7.064366435091649, 7.757513615651594]",leading fight climate change ming campbell written article liberal democ,2104.254970845514,2.253541651042622,Negative
"[105.41216302152692, 105.41215601708085, 9.131306883937848]","[1.0034924366114992, 1.019953713665571, 7.352048507543429]",climate change yahoo_green,280.4296394620531,1.1095486547914604,Very Negative
"[0, 30.241086994589704, 0, 39.8841120591926, 0, 4.674369631193151, 0, 0, 0, 105.41216302152692, 105.41215601708085, 12.782312590498584]","[7.757513615651594, 6.658901326983484, 7.757513615651594, 4.689460680517977, 7.757513615651594, 4.21655429161428, 7.757513615651594, 7.757513615651594, 7.757513615651594, 1.0034924366114992, 1.019953713665571, 7.352048507543429]",beyond food toys china struggles global reputation peter ford climate change darfur,715.3891334436573,1.382376653287598,Very Negative
"[0, 88.95427899946333, 30.52724828222086, 105.41216302152692, 105.41215601708085, 0, 42.58728640072564, 0, 0]","[7.757513615651594, 7.064366435091649, 7.352048507543429, 1.0034924366114992, 1.019953713665571, 7.757513615651594, 7.352048507543429, 7.757513615651594, 7.757513615651594]",paraguay forest_fires result climate change rescatar es writes uncontrolla,1379.2430567311526,1.7987785014835953,Very Negative
"[105.41216302152692, 105.41215601708085, 9.131306883937848]","[1.0034924366114992, 1.019953713665571, 7.352048507543429]",climate change yahoo_green,280.4296394620531,1.1095486547914604,Very Negative
"[9.607711252281836, 53.77600569203656, 105.41216302152692, 105.41215601708085, 0, 4.674369631193151, 0]","[5.31516658028239, 7.352048507543429, 1.0034924366114992, 1.019953713665571, 7.757513615651594, 4.21655429161428, 7.757513615651594]",news expert_says climate change spread global disease,679.4359497939915,1.3598250472865177,Very Negative
"[0, 27.600974480122524, 29.567745125800336, 27.91610482951024, 76.19829839596929, 105.41216302152692, 105.41215601708085, 42.46740537488557, 0, 0, 0]","[7.757513615651594, 6.371219254531703, 7.352048507543429, 6.841222883777439, 5.811603466596281, 1.0034924366114992, 1.019953713665571, 6.658901326983484, 7.757513615651594, 7.757513615651594, 7.757513615651594]",clearly dont instead addressing war climate change congress holding hearings steroids,1523.1320370859357,1.8890327505781233,Very Negative
"[47.44946691061338, 68.64567420428699, 68.67452594204045, 88.46394308932545, 105.41216302152692, 105.41215601708085]","[7.352048507543429, 6.841222883777439, 7.352048507543429, 7.352048507543429, 1.0034924366114992, 1.019953713665571]",greenpeace_australia pacific reading_sydney distraction climate change,2187.056614656395,2.305478916617214,Negative
"[68.67452594204045, 88.46394308932545, 105.41216302152692, 105.41215601708085]","[7.352048507543429, 7.352048507543429, 1.0034924366114992, 1.019953713665571]",reading_sydney distraction climate change,1368.5854750337899,1.7920935417953179,Very Negative
"[69.59903410315516, 39.676594954343, 105.41216302152692, 105.41215601708085, 0, 48.14976752476066, 69.59903410315516, 22.33059417100145, 0, 9.789801929623003, 3.862275356454723, 43.18644177179375, 61.39610361414317]","[15.515027231303188, 6.841222883777439, 1.0034924366114992, 1.019953713665571, 7.757513615651594, 6.25343621887532, 15.515027231303188, 6.1480757032174935, 7.757513615651594, 4.081212943744518, 4.261006054185113, 4.579459785303648, 5.811603466596281]",industry concern climate change encouraging australian industry group aig says new report c,3693.777587055111,3.250568454561824,Neutral
"[0, 29.281725086678115, 76.93813783786295, 85.52673331371152, 43.75548437315972, 31.191001346913424, 0, 0, 0, 105.41216302152692, 105.41215601708085, 19.0016145987742, 28.29772058987266, 37.31815354058955]","[7.757513615651594, 6.1480757032174935, 6.841222883777439, 6.1480757032174935, 5.885711438750003, 6.1480757032174935, 7.757513615651594, 7.757513615651594, 7.757513615651594, 1.0034924366114992, 1.019953713665571, 6.658901326983484, 7.352048507543429, 7.352048507543429]",pure arctic air signs chinas economic boom alister doyle climate change caused melting glacier,2503.735629702744,2.504115578274903,Negative
"[72.9632253677977, 46.45567314800138, 48.04686371577331, 76.19829839596929, 32.46468547627509, 0, 86.8276802683655, 36.42273856237356, 28.85042460810365, 4.674369631193151, 105.41216302152692, 105.41215601708085]","[6.658901326983484, 6.25343621887532, 7.352048507543429, 5.811603466596281, 6.841222883777439, 7.757513615651594, 6.052765523413169, 7.352048507543429, 6.25343621887532, 4.21655429161428, 1.0034924366114992, 1.019953713665571]",want peace prepared war worst adage ever extinction event global climate change,3001.287006345716,2.816204285652885,Negative
"[0, 0, 85.61026194634177, 105.41216302152692, 0, 27.752426692027324, 0, 87.45230266279734, 73.5758474550462, 0]","[7.757513615651594, 7.757513615651594, 7.352048507543429, 1.0034924366114992, 7.757513615651594, 7.352048507543429, 7.757513615651594, 6.658901326983484, 7.064366435091649, 7.757513615651594]",aft brits attack climate changedown plasma anytime hear word banr,2041.3312955777067,2.214072825510875,Negative
"[0, 0, 0, 0, 0, 77.02624294550944, 71.46675290787233, 105.41216302152692, 105.41215601708085, 28.62467244241069]","[7.757513615651594, 7.757513615651594, 7.757513615651594, 7.757513615651594, 7.757513615651594, 7.352048507543429, 5.885711438750003, 1.0034924366114992, 1.019953713665571, 7.352048507543429]",exotic creatures inhabit deepsea vents immune effects climate change resear,1410.6791681926163,1.818496777528158,Very Negative
"[34.10600081197961, 0, 59.18455300391412, 105.41216302152692, 105.41215601708085, 22.823720963596703]","[5.406138358488116, 7.757513615651594, 6.1480757032174935, 1.0034924366114992, 1.019953713665571, 5.31516658028239]",apec aims future climate change talks,882.8605787908987,1.4874229848921579,Very Negative
"[29.281725086678115, 0, 0, 45.658682193058105, 0, 0, 0, 52.47253738361433, 0, 105.41216302152692, 105.41215601708085, 7.156612608490619, 44.22087843778826]","[6.1480757032174935, 7.757513615651594, 7.757513615651594, 6.841222883777439, 7.757513615651594, 7.757513615651594, 7.757513615651594, 6.504750647156226, 7.757513615651594, 1.0034924366114992, 1.019953713665571, 5.118456286036335, 7.352048507543429]",arctic boreal environments cover 22 terrestrial surface planet sensitive climate change changes th,1408.748935947498,1.8172860408794471,Very Negative
"[34.10600081197961, 0, 59.77036151675503, 22.95399958940156, 25.571562682886714, 90.7844779702344, 20.62931065226129, 32.46357482147904, 48.33464828674612, 71.82310634638948, 105.41216302152692, 105.41215601708085, 76.19829839596929]","[5.406138358488116, 7.757513615651594, 7.352048507543429, 5.811603466596281, 5.885711438750003, 7.352048507543429, 6.1480757032174935, 5.885711438750003, 5.742610595109329, 6.052765523413169, 1.0034924366114992, 1.019953713665571, 5.811603466596281]",apec confereance success think im bed trying work leaders talk climate change war,3261.5020306992596,2.9794239538181317,Negative
